author_uid,article_uid
0000-0003-2906-115X,24187539
0000-0003-2909-2976,37252963
0000-0003-2909-3098,29311847
0000-0003-2911-360X,35868812
0000-0003-2915-7514,35012844
0000-0003-2916-7018,37676767
0000-0003-2917-2941,29132360
0000-0003-2923-783X,20813246
0000-0003-2924-3279,32858884
0000-0003-2928-5305,20813246
0000-0003-2930-115X,20813246
0000-0003-2932-8424,20813246
0000-0003-2934-4440,35868812
0000-0003-2937-8069,31403679
0000-0003-2938-5058,28817694
0000-0003-2938-9657,29490005
0000-0003-2940-3228,21076426
0000-0003-2940-3228,24586113
0000-0003-2940-3228,26843463
0000-0003-2940-3228,27732792
0000-0003-2940-3228,28267430
0000-0003-2940-3228,29706545
0000-0003-2946-0353,25897513
0000-0003-2946-0353,36151304
0000-0003-2948-8188,27517463
0000-0003-2949-3921,28983044
0000-0003-2950-9102,37631975
0000-0003-2951-5983,32385389
0000-0003-2951-7903,36215116
0000-0003-2952-2331,23629582
0000-0003-2952-9824,31297048
0000-0003-2955-1706,29844583
0000-0003-2955-1706,31009584
0000-0003-2955-5344,30846310
0000-0003-2955-7817,18394479
0000-0003-2963-3322,22363012
0000-0003-2963-3322,31141518
0000-0003-2965-8036,22243745
0000-0003-2967-9478,35868812
0000-0003-2968-877X,29206104
0000-0003-2973-0843,23500092
0000-0003-2973-0843,24462103
0000-0003-2973-0843,25413091
0000-0003-2973-1395,33967728
0000-0003-2976-5798,23889936
0000-0003-2977-1960,20813246
0000-0003-2977-3819,27821870
0000-0003-2980-7038,38452057
0000-0003-2984-5480,28928479
0000-0003-2984-5480,28947577
0000-0003-2984-5480,32358198
0000-0003-2984-8630,21423494
0000-0003-2986-7698,19427517
0000-0003-2992-9510,25902404
0000-0003-2993-0597,35310088
0000-0003-2994-6230,30632085
0000-0003-2996-2089,32493755
0000-0003-2999-1306,35868812
0000-0003-3003-0051,24643725
0000-0003-3007-8901,35868812
0000-0003-3011-8002,35868812
0000-0003-3012-1412,22072665
0000-0003-3013-9284,27219470
0000-0003-3013-9284,36443001
0000-0003-3014-1966,25970348
0000-0003-3017-0011,35868812
0000-0003-3019-5438,36431331
0000-0003-3022-9378,31220077
0000-0003-3024-3559,26928932
0000-0003-3025-1292,20360555
0000-0003-3025-1292,21709222
0000-0003-3025-1292,21875702
0000-0003-3025-1292,22326926
0000-0003-3025-1292,23613789
0000-0003-3025-1292,34347165
0000-0003-3026-136X,32918613
0000-0003-3027-8241,24570661
0000-0003-3028-9864,33932337
0000-0003-3031-2008,36966143
0000-0003-3033-7117,19427517
0000-0003-3036-0202,30154699
0000-0003-3036-7412,27498370
0000-0003-3037-5076,35868812
0000-0003-3043-7978,19427517
0000-0003-3045-1665,35868812
0000-0003-3047-2490,18394479
0000-0003-3048-9997,35868812
0000-0003-3049-2010,27603332
0000-0003-3051-8647,35868812
0000-0003-3053-484X,36463186
0000-0003-3053-9149,18394479
0000-0003-3054-1767,35868812
0000-0003-3054-4933,18394479
0000-0003-3056-9778,20813246
0000-0003-3058-5794,30315368
0000-0003-3060-6241,19427517
0000-0003-3062-3076,19427517
0000-0003-3062-5506,20813246
0000-0003-3063-6774,23207591
0000-0003-3063-6774,25225102
0000-0003-3063-6774,29311610
0000-0003-3063-8972,25761638
0000-0003-3068-3650,33931638
0000-0003-3069-0826,26441622
0000-0003-3069-0826,30100870
0000-0003-3069-0826,33013341
0000-0003-3069-0826,33328947
0000-0003-3070-5944,36220950
0000-0003-3071-5835,33987649
0000-0003-3071-5835,35732315
0000-0003-3071-9035,23747709
0000-0003-3072-3173,20813246
0000-0003-3077-3904,37047724
0000-0003-3077-9548,27498872
0000-0003-3078-4777,35868812
0000-0003-3079-4908,35789212
0000-0003-3081-0189,20813246
0000-0003-3085-9054,36377476
0000-0003-3089-9814,31555081
0000-0003-3091-106X,25406521
0000-0003-3093-4077,27762066
0000-0003-3095-1942,18394479
0000-0003-3099-1477,35984475
0000-0003-3103-6359,34667071
0000-0003-3103-6359,35667019
0000-0003-3104-288X,31851573
0000-0003-3111-5954,19427517
0000-0003-3111-9111,20813246
0000-0003-3115-1015,20813246
0000-0003-3115-8532,24283978
0000-0003-3116-4174,35868812
0000-0003-3117-7389,27590493
0000-0003-3118-1636,18270515
0000-0003-3118-1636,20177418
0000-0003-3118-1636,26182412
0000-0003-3118-1636,26605882
0000-0003-3118-1636,26898780
0000-0003-3120-3890,34544834
0000-0003-3125-6378,35868812
0000-0003-3128-3616,33920189
0000-0003-3132-2769,30334186
0000-0003-3133-9691,34093866
0000-0003-3134-7720,36360529
0000-0003-3134-7720,37443594
0000-0003-3134-7720,37571620
0000-0003-3136-8097,29798890
0000-0003-3136-8097,29849137
0000-0003-3136-8097,34387544
0000-0003-3136-8097,34534454
0000-0003-3136-8097,34616067
0000-0003-3136-8097,34616075
0000-0003-3136-8097,35947954
0000-0003-3136-8097,36577383
0000-0003-3136-8978,33568670
0000-0003-3137-7516,34569685
0000-0003-3145-2846,37269832
0000-0003-3145-4518,20813246
0000-0003-3145-9829,22559944
0000-0003-3146-5129,25601828
0000-0003-3148-7993,19427517
0000-0003-3149-0762,35868812
0000-0003-3150-3332,36013204
0000-0003-3151-2300,36377476
0000-0003-3152-4221,32015543
0000-0003-3152-5574,29513653
0000-0003-3153-5131,35868812
0000-0003-3153-5350,37376715
0000-0003-3153-6150,18394479
0000-0003-3166-2165,37198601
0000-0003-3168-6378,31529297
0000-0003-3171-0497,34831469
0000-0003-3175-1774,21943598
0000-0003-3175-1774,23708967
0000-0003-3175-1774,24097352
0000-0003-3175-1774,24508565
0000-0003-3177-0430,29467627
0000-0003-3181-7681,23040805
0000-0003-3181-8078,34604923
0000-0003-3182-6887,35868812
0000-0003-3183-2689,24782707
0000-0003-3183-2689,32385389
0000-0003-3183-2689,33128000
0000-0003-3183-2689,36387305
0000-0003-3185-7456,25206359
0000-0003-3186-3231,27957749
0000-0003-3188-4198,18394479
0000-0003-3190-9711,24314726
0000-0003-3191-510X,27312902
0000-0003-3191-510X,29278446
0000-0003-3192-0435,20813246
0000-0003-3193-4140,33240046
0000-0003-3194-3258,37468561
0000-0003-3194-578X,32437449
0000-0003-3195-7772,28528964
0000-0003-3195-7772,29329401
0000-0003-3195-7772,32829414
0000-0003-3197-4839,20813246
0000-0003-3203-9535,26087164
0000-0003-3203-9535,30263963
0000-0003-3205-0275,19427517
0000-0003-3206-8547,35626239
0000-0003-3207-0153,35907928
0000-0003-3208-1311,33344723
0000-0003-3210-7112,28193685
0000-0003-3210-7112,34183826
0000-0003-3210-7876,34428203
0000-0003-3211-0549,35868812
0000-0003-3214-2233,21195097
0000-0003-3214-2233,24108530
0000-0003-3214-2233,25350149
0000-0003-3214-2233,30084021
0000-0003-3214-2233,32918613
0000-0003-3214-2233,33240046
0000-0003-3214-2233,34134979
0000-0003-3214-2233,35171512
0000-0003-3218-613X,31220077
0000-0003-3218-9226,33932337
0000-0003-3223-1420,35868812
0000-0003-3225-0365,20813246
0000-0003-3225-1130,31427619
0000-0003-3225-9386,35868812
0000-0003-3227-026X,20813246
0000-0003-3231-0700,34573837
0000-0003-3234-5639,24329486
0000-0003-3234-9277,19427517
0000-0003-3235-5298,35868812
0000-0003-3239-5660,35868812
0000-0003-3240-0220,35868812
0000-0003-3240-2234,33348660
0000-0003-3240-2234,35053786
0000-0003-3242-1654,22745599
0000-0003-3244-5576,31780902
0000-0003-3244-8312,19427517
0000-0003-3246-5083,35868812
0000-0003-3247-6487,23925239
0000-0003-3252-2519,37596305
0000-0003-3253-4464,20813246
0000-0003-3255-0253,22761993
0000-0003-3255-0253,23403536
0000-0003-3255-0253,24732632
0000-0003-3255-0253,27803659
0000-0003-3255-0253,30622467
0000-0003-3255-0253,30976604
0000-0003-3255-748X,35868812
0000-0003-3256-0021,36078635
0000-0003-3256-9755,29020745
0000-0003-3257-6293,18394479
0000-0003-3257-954X,20813246
0000-0003-3259-8169,19427517
0000-0003-3260-5795,26849643
0000-0003-3261-5264,29070628
0000-0003-3261-5264,29427068
0000-0003-3261-5264,34445362
0000-0003-3263-8634,35322231
0000-0003-3264-0902,27287386
0000-0003-3269-8004,19427517
0000-0003-3273-6226,19427517
0000-0003-3279-0054,35858915
0000-0003-3279-0441,31342924
0000-0003-3279-5242,19427517
0000-0003-3279-8240,28968384
0000-0003-3279-8240,31073652
0000-0003-3279-9921,28424297
0000-0003-3280-126X,23420655
0000-0003-3280-6255,25951120
0000-0003-3280-6255,26106298
0000-0003-3280-6255,26451489
0000-0003-3280-6255,27820827
0000-0003-3280-6255,29467627
0000-0003-3280-6255,30161133
0000-0003-3280-6255,30405363
0000-0003-3280-6255,30546301
0000-0003-3280-6255,31031601
0000-0003-3280-6255,31447655
0000-0003-3280-6255,31866398
0000-0003-3280-6255,32657395
0000-0003-3280-6255,34252950
0000-0003-3280-6255,34387659
0000-0003-3280-6255,34395368
0000-0003-3280-6255,34709562
0000-0003-3280-6255,34858137
0000-0003-3280-6255,35271865
0000-0003-3280-6255,35792600
0000-0003-3280-6255,PMC4697464
0000-0003-3282-8083,33932337
0000-0003-3284-9589,25562823
0000-0003-3284-9589,26470866
0000-0003-3285-0168,34175994
0000-0003-3286-8050,37876903
0000-0003-3288-9820,18568015
0000-0003-3288-9820,21305364
0000-0003-3288-9820,23385869
0000-0003-3288-9820,23761740
0000-0003-3288-9820,25420745
0000-0003-3288-9820,25505405
0000-0003-3288-9820,26762857
0000-0003-3288-9820,26778972
0000-0003-3288-9820,27345531
0000-0003-3288-9820,27710767
0000-0003-3288-9820,29875639
0000-0003-3288-9820,29897896
0000-0003-3288-9820,30008663
0000-0003-3288-9820,30558530
0000-0003-3288-9820,30618651
0000-0003-3288-9820,31268532
0000-0003-3288-9820,31641131
0000-0003-3288-9820,33122691
0000-0003-3288-9820,33192345
0000-0003-3288-9820,33723567
0000-0003-3288-9820,34296096
0000-0003-3288-9820,35650191
0000-0003-3288-9820,35802476
0000-0003-3289-809X,31821881
0000-0003-3295-3896,35868812
0000-0003-3295-5998,18394479
0000-0003-3300-2048,28701946
0000-0003-3301-6546,32929224
0000-0003-3304-3675,30112801
0000-0003-3305-7356,19427517
0000-0003-3306-4556,33058767
0000-0003-3307-8544,19427517
0000-0003-3309-4595,33470930
0000-0003-3313-6732,35868812
0000-0003-3314-3203,35868812
0000-0003-3315-3591,30179717
0000-0003-3315-6282,19427517
0000-0003-3319-4609,20813246
0000-0003-3322-4476,32461156
0000-0003-3324-8128,19427517
0000-0003-3325-7227,19427517
0000-0003-3327-3913,19427517
0000-0003-3327-4043,35753625
0000-0003-3330-4177,22993435
0000-0003-3330-4177,28986578
0000-0003-3330-4177,30542256
0000-0003-3331-8771,35868812
0000-0003-3332-0652,31320556
0000-0003-3332-5074,18394479
0000-0003-3334-3424,20813246
0000-0003-3336-5893,27539622
0000-0003-3337-7333,32289319
0000-0003-3338-578X,32227119
0000-0003-3338-578X,32839617
0000-0003-3339-9698,30918286
0000-0003-3344-4495,18568015
0000-0003-3344-4495,19011924
0000-0003-3344-4495,19186171
0000-0003-3344-4495,20159454
0000-0003-3344-4495,21945274
0000-0003-3344-4495,22157113
0000-0003-3344-4495,22366760
0000-0003-3344-4495,22402650
0000-0003-3344-4495,23195880
0000-0003-3344-4495,23583106
0000-0003-3344-4495,24360548
0000-0003-3344-4495,24650497
0000-0003-3344-4495,24944218
0000-0003-3344-4495,25543458
0000-0003-3344-4495,27149853
0000-0003-3344-4495,28690508
0000-0003-3344-4495,31367018
0000-0003-3344-4495,33350443
0000-0003-3344-4495,33472037
0000-0003-3344-4495,35330974
0000-0003-3344-4495,37311008
0000-0003-3344-687X,35868812
0000-0003-3345-1468,23227003
0000-0003-3345-1468,23760350
0000-0003-3345-1468,25009470
0000-0003-3345-6074,38402188
0000-0003-3348-514X,35868812
0000-0003-3352-1104,32278058
0000-0003-3353-0182,22745599
0000-0003-3353-0182,25698747
0000-0003-3358-3719,34841674
0000-0003-3358-3719,37199999
0000-0003-3359-4565,28223930
0000-0003-3359-4565,34149387
0000-0003-3361-9734,29490005
0000-0003-3362-4103,31728676
0000-0003-3362-5376,29643771
0000-0003-3362-5376,30443598
0000-0003-3366-106X,19427517
0000-0003-3368-4392,25700174
0000-0003-3373-3270,19427517
0000-0003-3373-7386,28279351
0000-0003-3373-7386,30150662
0000-0003-3373-7386,30382198
0000-0003-3373-7386,31373394
0000-0003-3373-7386,34616067
0000-0003-3373-8397,33510779
0000-0003-3374-4041,30738835
0000-0003-3375-5197,35868812
0000-0003-3377-9359,31467291
0000-0003-3377-9359,PPR704666
0000-0003-3379-0646,19427517
0000-0003-3379-8744,27042293
0000-0003-3379-8744,33932337
0000-0003-3383-5162,20813246
0000-0003-3386-5521,34616075
0000-0003-3392-216X,27320148
0000-0003-3392-216X,28857743
0000-0003-3395-2246,36405503
0000-0003-3399-3195,24403159
0000-0003-3400-5232,18394479
0000-0003-3400-7588,20813246
0000-0003-3402-7749,28111547
0000-0003-3403-4084,35626185
0000-0003-3408-2350,19427517
0000-0003-3413-4106,35868812
0000-0003-3413-4229,36685761
0000-0003-3413-5977,27535462
0000-0003-3414-2448,24966371
0000-0003-3414-2448,26733246
0000-0003-3414-3221,18394479
0000-0003-3414-3395,33932337
0000-0003-3416-7290,37882348
0000-0003-3418-8163,24507196
0000-0003-3420-029X,35447958
0000-0003-3420-029X,35625044
0000-0003-3421-3445,35868812
0000-0003-3422-3184,37596305
0000-0003-3425-698X,35868812
0000-0003-3427-2605,19427517
0000-0003-3438-5001,29503613
0000-0003-3438-5001,31427939
0000-0003-3438-5001,37523562
0000-0003-3438-6370,20813246
0000-0003-3439-7213,30397112
0000-0003-3440-3484,20813246
0000-0003-3443-6390,35868812
0000-0003-3449-1373,28179882
0000-0003-3449-1373,31632262
0000-0003-3449-243X,35584668
0000-0003-3449-8452,20083553
0000-0003-3449-8452,25081244
0000-0003-3449-8452,28203201
0000-0003-3452-4227,20813246
0000-0003-3453-9074,34826825
0000-0003-3453-9074,36848679
0000-0003-3454-6362,23395372
0000-0003-3455-2367,PPR169740
0000-0003-3455-2367,PPR621528
0000-0003-3455-2367,PPR661858
0000-0003-3455-2367,PPR661868
0000-0003-3455-2367,PPR704666
0000-0003-3456-2493,32015543
0000-0003-3456-4974,21913335
0000-0003-3459-4014,36513655
0000-0003-3460-6492,18394479
0000-0003-3465-6449,35197450
0000-0003-3466-2953,20813246
0000-0003-3468-3578,18394479
0000-0003-3470-683X,36097958
0000-0003-3470-683X,36375086
0000-0003-3471-0871,35778467
0000-0003-3473-1402,31339177
0000-0003-3473-4742,37175391
0000-0003-3474-019X,25383900
0000-0003-3476-1839,25615722
0000-0003-3479-2117,20813246
0000-0003-3481-1453,19193711
0000-0003-3486-3309,38575807
0000-0003-3487-362X,37731609
0000-0003-3487-7233,32589925
0000-0003-3488-0088,35859800
0000-0003-3488-4492,34312683
0000-0003-3497-5458,31451180
0000-0003-3498-8355,36604975
0000-0003-3499-1394,29507408
0000-0003-3501-1466,33320855
0000-0003-3501-1466,34539355
0000-0003-3503-086X,26891382
0000-0003-3505-8475,21300278
0000-0003-3505-8475,24553944
0000-0003-3505-9259,33282551
0000-0003-3509-8813,18394479
0000-0003-3510-1509,20813246
0000-0003-3511-609X,19427517
0000-0003-3515-212X,19427517
0000-0003-3515-2138,19427517
0000-0003-3517-8493,20797534
0000-0003-3517-8493,26436451
0000-0003-3517-8493,31320556
0000-0003-3521-5266,21272266
0000-0003-3521-6656,20813246
0000-0003-3527-3845,31105547
0000-0003-3528-9687,18394479
0000-0003-3529-3635,20360555
0000-0003-3529-3635,21709222
0000-0003-3529-3635,22326926
0000-0003-3529-3635,25383900
0000-0003-3531-4213,33370434
0000-0003-3533-0627,31027966
0000-0003-3533-0627,32496194
0000-0003-3534-6530,29491474
0000-0003-3535-3845,18394479
0000-0003-3540-0402,32598315
0000-0003-3541-1347,26881109
0000-0003-3542-229X,36627317
0000-0003-3542-9483,32458050
0000-0003-3543-4418,35868812
0000-0003-3543-889X,24255095
0000-0003-3544-996X,29036270
0000-0003-3545-569X,32092701
0000-0003-3546-7228,31095552
0000-0003-3549-7697,25336598
0000-0003-3549-7697,29410439
0000-0003-3549-7697,33831009
0000-0003-3549-7697,37907640
0000-0003-3553-4996,30632085
0000-0003-3557-4656,18394479
0000-0003-3558-8994,26977355
0000-0003-3559-1501,35868812
0000-0003-3559-9917,30689846
0000-0003-3561-8604,19427517
0000-0003-3562-0683,35440709
0000-0003-3563-5463,29046438
0000-0003-3565-1535,35165441
0000-0003-3567-485X,27555660
0000-0003-3567-6492,18394479
0000-0003-3571-0005,30333740
0000-0003-3573-4971,30059985
0000-0003-3575-186X,27471451
0000-0003-3578-2498,20813246
0000-0003-3579-0906,35626185
0000-0003-3581-2108,20813246
0000-0003-3597-4203,27448334
0000-0003-3597-4203,30179717
0000-0003-3599-5530,35868812
0000-0003-3601-5557,18394479
0000-0003-3607-1508,20813246
0000-0003-3609-585X,28506440
0000-0003-3612-7401,32108571
0000-0003-3614-3639,18394479
0000-0003-3618-0843,31381555
0000-0003-3621-1611,20813246
0000-0003-3621-8098,20813246
0000-0003-3622-0497,17715996
0000-0003-3622-0497,18985376
0000-0003-3622-0497,19151696
0000-0003-3622-0497,24760836
0000-0003-3622-0497,30006554
0000-0003-3622-0497,33046549
0000-0003-3622-0497,33494860
0000-0003-3622-0497,37523562
0000-0003-3622-9918,19427517
0000-0003-3624-7999,35868812
0000-0003-3626-9151,20813246
0000-0003-3630-7242,18394479
0000-0003-3631-5541,36031184
0000-0003-3632-8529,32015543
0000-0003-3634-7463,21779257
0000-0003-3636-1521,27045897
0000-0003-3637-9705,38096407
0000-0003-3639-1245,35547570
0000-0003-3639-3830,20813246
0000-0003-3641-4822,20813246
0000-0003-3642-4238,20813246
0000-0003-3643-7776,38422112
0000-0003-3644-786X,20813246
0000-0003-3645-1455,38100453
0000-0003-3646-5195,18452996
0000-0003-3648-963X,19427517
0000-0003-3650-2136,20813246
0000-0003-3650-7746,25381464
0000-0003-3652-604X,20813246
0000-0003-3656-6682,35297452
0000-0003-3657-3356,26303046
0000-0003-3659-9070,19427517
0000-0003-3661-1957,24863422
0000-0003-3661-1957,25008414
0000-0003-3661-527X,29847231
0000-0003-3661-527X,32648042
0000-0003-3661-527X,35906223
0000-0003-3661-527X,PPR528934
0000-0003-3661-7961,34711819
0000-0003-3662-0335,26498293
0000-0003-3663-1288,28504679
0000-0003-3663-3902,18394479
0000-0003-3663-7540,21625630
0000-0003-3665-5554,18394479
0000-0003-3666-061X,29905901
0000-0003-3670-6841,18394479
0000-0003-3675-4026,37596305
0000-0003-3676-657X,22363012
0000-0003-3676-657X,22654734
0000-0003-3676-657X,24095722
0000-0003-3676-657X,24487231
0000-0003-3677-1619,17957736
0000-0003-3678-0945,33932337
0000-0003-3678-9229,19427517
0000-0003-3682-5963,18586074
0000-0003-3682-5963,22347168
0000-0003-3686-3927,26296747
0000-0003-3686-3927,31427619
0000-0003-3686-7645,30503948
0000-0003-3689-8847,36405503
0000-0003-3691-4982,35868812
0000-0003-3691-8246,19427517
0000-0003-3692-9412,25556783
0000-0003-3692-9412,36400528
0000-0003-3693-1897,30782975
0000-0003-3694-2393,26891382
0000-0003-3694-2393,38660672
0000-0003-3695-962X,18394479
0000-0003-3696-7953,31851573
0000-0003-3699-138X,34764308
0000-0003-3701-5882,20813246
0000-0003-3702-6856,18394479
0000-0003-3704-5539,19427517
0000-0003-3704-6689,29912324
0000-0003-3704-9054,35868812
0000-0003-3705-7070,17715996
0000-0003-3705-7070,21572529
0000-0003-3705-7070,24454735
0000-0003-3705-7070,25006663
0000-0003-3705-7070,25688203
0000-0003-3705-7070,26725838
0000-0003-3706-8896,27184384
0000-0003-3706-8896,37069271
0000-0003-3713-6780,34149369
0000-0003-3714-4377,24653679
0000-0003-3716-2719,29460510
0000-0003-3717-5018,21982882
0000-0003-3717-5018,27991900
0000-0003-3719-4358,31320556
0000-0003-3720-8051,34616075
0000-0003-3721-0995,21283555
0000-0003-3722-6743,20813246
0000-0003-3724-0481,33999122
0000-0003-3724-0481,34039651
0000-0003-3724-0481,36413612
0000-0003-3724-0481,37455478
0000-0003-3725-9561,20927409
0000-0003-3725-9561,25546300
0000-0003-3725-9561,26605509
0000-0003-3728-9170,35868812
0000-0003-3733-6133,18394479
0000-0003-3736-8557,37523567
0000-0003-3737-2468,35868812
0000-0003-3737-5335,19427517
0000-0003-3738-2359,18394479
0000-0003-3741-3688,34733949
0000-0003-3742-1397,20813246
0000-0003-3742-8820,38468870
0000-0003-3742-9188,35868812
0000-0003-3744-6762,34346042
0000-0003-3748-5905,18394479
0000-0003-3752-2745,35868812
0000-0003-3755-1036,24904320
0000-0003-3755-1036,25157343
0000-0003-3755-1036,28069532
0000-0003-3755-1036,29224183
0000-0003-3755-1036,34216332
0000-0003-3755-1036,34572352
0000-0003-3758-5199,36310173
0000-0003-3760-023X,19427517
0000-0003-3762-1460,31320556
0000-0003-3762-8670,19427517
0000-0003-3763-7614,23176296
0000-0003-3763-7614,26005406
0000-0003-3763-7614,28726769
0000-0003-3770-9710,27526206
0000-0003-3771-0922,18394479
0000-0003-3771-4026,19427517
0000-0003-3774-1702,32516574
0000-0003-3777-5945,32308977
0000-0003-3777-9479,18394479
0000-0003-3779-3211,19427517
0000-0003-3781-4641,35868812
0000-0003-3782-1147,20813246
0000-0003-3782-1382,38605024
0000-0003-3783-8213,31350519
0000-0003-3783-8213,32561795
0000-0003-3783-8213,36781939
0000-0003-3785-1338,34680571
0000-0003-3785-1338,35188589
0000-0003-3785-4168,37824615
0000-0003-3788-5845,36234792
0000-0003-3791-7472,33932337
0000-0003-3792-0145,26445867
0000-0003-3793-052X,23360806
0000-0003-3794-4710,30873555
0000-0003-3794-6468,25239808
0000-0003-3800-2629,34168541
0000-0003-3801-7249,26543902
0000-0003-3804-1951,20081851
0000-0003-3804-1951,27345695
0000-0003-3806-6905,30675919
0000-0003-3806-6905,32839617
0000-0003-3806-6905,37686396
0000-0003-3806-9823,37175391
0000-0003-3808-2454,35868812
0000-0003-3811-8680,35271334
0000-0003-3818-1532,29540691
0000-0003-3819-6267,35619772
0000-0003-3821-5448,20813246
0000-0003-3821-9676,20813246
0000-0003-3825-4375,24795619
0000-0003-3826-854X,35868812
0000-0003-3828-2042,25416625
0000-0003-3829-4254,19427517
0000-0003-3830-7107,25741243
0000-0003-3830-7297,34879058
0000-0003-3830-8230,18394479
0000-0003-3835-7905,26730737
0000-0003-3840-1144,28012274
0000-0003-3840-1144,36408881
0000-0003-3842-8574,35868812
0000-0003-3845-1483,19427517
0000-0003-3848-914X,38410682
0000-0003-3849-7692,32885117
0000-0003-3849-9196,32406934
0000-0003-3850-3829,24980499
0000-0003-3850-3829,30008330
0000-0003-3850-3829,30249791
0000-0003-3850-6704,21241462
0000-0003-3850-6704,25760470
0000-0003-3851-8297,36259728
0000-0003-3853-0608,37137938
0000-0003-3856-826X,25474693
0000-0003-3856-826X,25652823
0000-0003-3856-826X,26300738
0000-0003-3856-826X,29240769
0000-0003-3856-826X,34862429
0000-0003-3857-0976,19427517
0000-0003-3861-3294,31595033
0000-0003-3864-0823,19427517
0000-0003-3864-5915,18394479
0000-0003-3865-9583,34789147
0000-0003-3868-6362,19427517
0000-0003-3868-6506,31586135
0000-0003-3869-3175,30201845
0000-0003-3869-3837,34613380
0000-0003-3871-2890,28709880
0000-0003-3874-5393,35868812
0000-0003-3875-8848,35868812
0000-0003-3877-1356,37334059
0000-0003-3882-3064,19427517
0000-0003-3886-8369,32694692
0000-0003-3888-5636,32581672
0000-0003-3889-2414,26720258
0000-0003-3894-1992,35271334
0000-0003-3894-8422,35868812
0000-0003-3899-3530,30655415
0000-0003-3899-9510,29226700
0000-0003-3901-5683,18394479
0000-0003-3904-7458,18394479
0000-0003-3906-0134,35868812
0000-0003-3908-577X,19427517
0000-0003-3908-6537,33123188
0000-0003-3908-7169,36284123
0000-0003-3909-5724,19427517
0000-0003-3912-357X,30443598
0000-0003-3912-701X,35868812
0000-0003-3917-1096,19427517
0000-0003-3919-8125,26114921
0000-0003-3920-4572,35631029
0000-0003-3923-1917,23803971
0000-0003-3924-7572,35451150
0000-0003-3925-5169,19893763
0000-0003-3927-3236,18394479
0000-0003-3927-452X,35687582
0000-0003-3928-2466,35139071
0000-0003-3929-9305,18394479
0000-0003-3932-4988,29556956
0000-0003-3934-6132,18394479
0000-0003-3937-2269,21154911
0000-0003-3937-2269,23365213
0000-0003-3939-9963,36971419
0000-0003-3941-3518,29206224
0000-0003-3944-9916,20813246
0000-0003-3945-2103,18394479
0000-0003-3946-3603,18394479
0000-0003-3946-9052,28986578
0000-0003-3954-0445,37190380
0000-0003-3958-1458,18394479
0000-0003-3963-4281,18516033
0000-0003-3963-4281,19038224
0000-0003-3965-0257,21455288
0000-0003-3968-0608,21093462
0000-0003-3968-0608,26733246
0000-0003-3970-5684,31320556
0000-0003-3972-4981,18394479
0000-0003-3978-4546,18394479
0000-0003-3979-0284,18946520
0000-0003-3980-3532,30034462
0000-0003-3984-3403,19427517
0000-0003-3986-0510,29036270
0000-0003-3987-7662,20813246
0000-0003-3993-3505,31680922
0000-0003-3998-9883,25153888
0000-0003-3998-9883,29326579
0000-0003-3998-9883,29557782
0000-0003-3998-9883,33107821
0000-0003-4003-4478,18394479
0000-0003-4010-9425,38170266
0000-0003-4014-3244,30952810
0000-0003-4022-3615,33178001
0000-0003-4023-9342,19427517
0000-0003-4023-9625,34113240
0000-0003-4026-1259,25610364
0000-0003-4026-1259,28428560
0000-0003-4026-8805,33344708
0000-0003-4028-6464,27106692
0000-0003-4028-6464,31116972
0000-0003-4028-6464,31545787
0000-0003-4028-782X,19427517
0000-0003-4030-8192,18394479
0000-0003-4031-5667,19427517
0000-0003-4035-8827,35392440
0000-0003-4039-0325,34259044
0000-0003-4042-2542,35769832
0000-0003-4046-6908,37596305
0000-0003-4049-0000,25765323
0000-0003-4049-0000,32839617
0000-0003-4049-5215,34754055
0000-0003-4049-6488,38466752
0000-0003-4049-6488,PPR621528
0000-0003-4049-6488,PPR661868
0000-0003-4049-6488,PPR703541
0000-0003-4049-6488,PPR704666
0000-0003-4051-6135,18394479
0000-0003-4051-6928,35868812
0000-0003-4056-0574,35715811
0000-0003-4062-3061,31451180
0000-0003-4062-3061,31493859
0000-0003-4062-3061,32084308
0000-0003-4062-6158,29659566
0000-0003-4066-8307,20813246
0000-0003-4067-0319,19427517
0000-0003-4067-3640,19427517
0000-0003-4070-067X,34536352
0000-0003-4070-809X,33749727
0000-0003-4074-0436,37332477
0000-0003-4074-9684,35868812
0000-0003-4077-3940,20826316
0000-0003-4078-4842,18394479
0000-0003-4083-9567,20813246
0000-0003-4084-2125,31211786
0000-0003-4084-4905,35392282
0000-0003-4085-2745,36342474
0000-0003-4089-147X,35868812
0000-0003-4089-3520,19427517
0000-0003-4091-9858,20813246
0000-0003-4092-0672,36781939
0000-0003-4093-7538,19427517
0000-0003-4097-9252,37258641
0000-0003-4097-9252,37900589
0000-0003-4098-7084,33932337
0000-0003-4098-7084,33976144
0000-0003-4104-5531,20813246
0000-0003-4112-6518,35560321
0000-0003-4115-149X,22090484
0000-0003-4115-8181,25383900
0000-0003-4115-8181,27649374
0000-0003-4116-0038,29942039
0000-0003-4116-9913,19427517
0000-0003-4119-617X,32643083
0000-0003-4122-6631,19427517
0000-0003-4129-7544,38680657
0000-0003-4130-306X,20813246
0000-0003-4131-7891,33932337
0000-0003-4132-9489,18394479
0000-0003-4133-6419,21503145
0000-0003-4133-6419,24004530
0000-0003-4133-6419,29075845
0000-0003-4133-6419,36844916
0000-0003-4133-654X,37239135
0000-0003-4135-0771,37916772
0000-0003-4136-5690,30598527
