author_uid,institution_uid,start_date,end_date
0000-0003-1082-3599,203275,2003-01-01,2006-01-01
0000-0003-1082-3599,2348,2006-01-01,2008-01-01
0000-0003-1083-4597,2167,2007-09-05,2011-06-03
0000-0003-1083-4597,6752,2011-09-05,2017-05-28
0000-0003-1083-4597,6752,2011-09-05,2013-05-28
0000-0003-1083-4597,758dffc2,2017-05-28,2017-08-21
0000-0003-1083-4597,79621155,2020-01-01,
0000-0003-1083-4597,79621155,2017-09-01,2019-12-31
0000-0003-1085-5929,52883,2006-10-01,2015-10-01
0000-0003-1085-5929,52883,2006-10-01,2015-10-01
0000-0003-1085-5929,52883,2006-10-01,2015-10-01
0000-0003-1085-5929,52883,2006-10-01,2015-10-01
0000-0003-1085-5929,52883,2006-10-01,2015-10-01
0000-0003-1085-5929,52883,2006-10-01,2015-10-01
0000-0003-1085-5929,52883,2006-10-01,2015-10-01
0000-0003-1085-5929,f55463af,2000-09-01,2003-11-30
0000-0003-1085-5929,f55463af,2000-09-01,2003-11-30
0000-0003-1085-5929,f55463af,2000-09-01,2003-11-30
0000-0003-1085-5929,f55463af,2000-09-01,2003-11-30
0000-0003-1085-5929,f55463af,2000-09-01,2003-11-30
0000-0003-1085-5929,f55463af,2000-09-01,2003-11-30
0000-0003-1085-5929,f55463af,2000-09-01,2003-11-30
0000-0003-1085-5929,grid.410533.0,2015-10-01,
0000-0003-1085-5929,grid.410533.0,2015-10-01,
0000-0003-1085-5929,grid.410533.0,2015-10-01,
0000-0003-1085-5929,grid.410533.0,2015-10-01,
0000-0003-1085-5929,grid.410533.0,2015-10-01,
0000-0003-1085-5929,grid.410533.0,2015-10-01,
0000-0003-1085-5929,grid.410533.0,2015-10-01,
0000-0003-1087-3684,3270,2007-01-01,2012-01-01
0000-0003-1087-3684,91336,2012-03-01,2017-06-30
0000-0003-1087-3684,grid.21107.35,2017-07-03,2021-12-31
0000-0003-1087-3684,https://ror.org/00za53h95,2022-01-01,
0000-0003-1087-5647,grid.265125.7,2020-04-01,
0000-0003-1087-5647,http://dx.doi.org/10.13039/501100004822,2005-01-01,2016-01-01
0000-0003-1087-5647,http://dx.doi.org/10.13039/501100005946,2016-01-01,2020-03-31
0000-0003-1088-9221,grid.507177.3,,
0000-0003-1091-3287,172906,,
0000-0003-1091-3287,172906,2009-05-14,
0000-0003-1091-6453,grid.1026.5,,
0000-0003-1096-5044,240204,2000-05-15,2001-08-31
0000-0003-1096-5044,27022,2005-12-07,2005-12-07
0000-0003-1096-5044,27022,2015-01-01,2018-01-01
0000-0003-1096-5044,27022,2011-01-09,2015-08-31
0000-0003-1096-5044,27022,2009-09-01,2011-08-31
0000-0003-1096-5044,27022,2003-02-01,2009-08-31
0000-0003-1096-5044,27022,2002-09-01,2003-01-31
0000-0003-1096-5044,27022,2001-09-01,2002-08-30
0000-0003-1096-5044,27068,1996-11-01,2000-04-30
0000-0003-1096-5044,27068,1995-01-01,1996-01-01
0000-0003-1096-5044,27068,1994-01-01,1995-01-01
0000-0003-1096-5044,27068,1991-01-01,1994-01-01
0000-0003-1096-5044,40f3232e,2011-01-01,2014-12-31
0000-0003-1096-5044,cb4e0b49,2015-01-01,2020-01-01
0000-0003-1096-5044,grid.503422.2,2018-01-01,
0000-0003-1096-5044,https://ror.org/05dm3m993,2020-01-01,
0000-0003-1097-9980,1383,2021-08-16,
0000-0003-1097-9980,1383,2021-01-01,
0000-0003-1097-9980,grid.258041.a,2019-08-15,2021-05-05
0000-0003-1097-9980,grid.258041.a,2015-08-25,2019-05-07
0000-0003-1097-9980,grid.258041.a,2019-01-01,2021-01-01
0000-0003-1097-9980,https://ror.org/028pmsz77,2018-01-01,2019-01-01
0000-0003-1097-9980,https://ror.org/02v80fc35,2021-01-01,
0000-0003-1099-3328,10624,2015-01-05,2016-10-01
0000-0003-1099-3328,10624,2006-10-01,2008-06-01
0000-0003-1099-3328,12353,2009-09-15,2014-12-08
0000-0003-1099-3328,128838,2008-06-01,2009-06-01
0000-0003-1099-3328,5426,2015-01-05,2016-10-01
0000-0003-1099-3328,6683,2003-09-15,2005-06-15
0000-0003-1099-3328,7412,2017-01-09,2019-11-01
0000-0003-1099-3328,fab22ed5,2019-11-18,
0000-0003-1105-2028,26657,2016-09-01,
0000-0003-1105-2028,grid.5284.b,2019-02-01,
0000-0003-1105-2028,http://dx.doi.org/10.13039/501100004040,2010-09-01,2016-08-31
0000-0003-1112-1628,177453,2017-11-01,
0000-0003-1112-1628,grid.23856.3a,2017-11-01,
0000-0003-1113-7160,7060,2004-01-01,
0000-0003-1113-7160,7284,,1999-01-01
0000-0003-1113-7160,7284,,1990-01-01
0000-0003-1114-386X,26d1afd1,2023-04-01,
0000-0003-1114-386X,9a079994,2003-01-01,2009-01-01
0000-0003-1114-386X,d1166314,2015-01-01,2019-01-01
0000-0003-1118-3220,27778,2010-04-10,
0000-0003-1118-3220,27778,2010-04-10,
0000-0003-1118-3220,318340,2001-08-09,2006-08-18
0000-0003-1118-3220,318340,2001-08-09,2006-08-18
0000-0003-1120-1089,505550,2013-01-01,
0000-0003-1120-1089,https://ror.org/008xxew50,,2004-11-29
0000-0003-1120-5725,d7fb8b39,1998-01-01,
0000-0003-1127-9425,14464,,
0000-0003-1131-9714,6396,,
0000-0003-1139-9996,201782,2014-09-12,2019-12-08
0000-0003-1139-9996,9296,2019-12-09,
0000-0003-1139-9996,9296,2006-10-01,2014-09-12
0000-0003-1139-9996,9311,,
0000-0003-1139-9996,9311,,
0000-0003-1148-770X,14681,2014-01-01,2016-01-01
0000-0003-1148-770X,2092,2007-01-01,2014-01-01
0000-0003-1148-770X,3270,2016-11-01,2017-10-01
0000-0003-1148-770X,grid.16753.36,2017-11-01,2022-02-13
0000-0003-1148-770X,https://ror.org/00wm07d60,2022-03-31,2024-01-01
0000-0003-1148-770X,https://ror.org/05hs6h993,2024-04-01,
0000-0003-1154-1913,5292,2011-09-01,2015-08-01
0000-0003-1154-1913,6396,2016-10-01,2021-02-01
0000-0003-1154-1913,8124e368,2015-09-01,2016-07-01
0000-0003-1154-1913,http://dx.doi.org/10.13039/501100000769,2020-11-11,
0000-0003-1159-7968,16771,,
0000-0003-1159-7968,16771,,
0000-0003-1159-7968,419065,,
0000-0003-1159-7968,419065,,
0000-0003-1163-7843,161141,,2000-11-23
0000-0003-1163-7843,53283,2007-11-15,2018-01-31
0000-0003-1163-7843,53284,2019-09-01,2020-08-02
0000-0003-1163-7843,9b4fc582,,2005-01-15
0000-0003-1163-7843,fa7c707d,2024-01-01,
0000-0003-1163-7843,http://dx.doi.org/10.13039/100011664,2018-02-06,2019-08-30
0000-0003-1163-7843,http://dx.doi.org/10.13039/501100005184,2020-08-03,2024-01-01
0000-0003-1166-4454,3124,2015-01-01,
0000-0003-1166-4454,4919,1999-01-01,2003-01-01
0000-0003-1166-4454,4919,1996-01-01,1999-01-01
0000-0003-1166-6417,1980,2004-10-02,2010-07-15
0000-0003-1166-6417,1980,2006-09-04,2007-07-13
0000-0003-1166-6417,4846,,
0000-0003-1166-6417,http://dx.doi.org/10.13039/501100000845,2015-08-01,2021-02-28
0000-0003-1166-6417,http://dx.doi.org/10.13039/501100000845,2015-08-05,2018-07-31
0000-0003-1170-0419,1500,2006-01-01,2012-01-01
0000-0003-1170-0419,1500,2006-01-01,2012-01-01
0000-0003-1170-0419,3065,2002-01-01,2006-01-01
0000-0003-1170-0419,3065,2002-01-01,2006-01-01
0000-0003-1170-0419,6042,2014-01-01,2016-01-01
0000-0003-1170-0419,6042,2014-01-01,2016-01-01
0000-0003-1170-0419,8604,2012-01-01,2014-01-01
0000-0003-1170-0419,8604,2012-01-01,2014-01-01
0000-0003-1170-0419,b005fa2f,2016-01-01,2019-01-01
0000-0003-1170-0419,b005fa2f,2016-01-01,2019-01-01
0000-0003-1170-0419,grid.261331.4,2019-09-01,
0000-0003-1170-0419,grid.261331.4,2019-09-01,
0000-0003-1170-4751,grid.6612.3,2018-01-01,
0000-0003-1170-4751,grid.6612.3,2006-01-01,2016-01-01
0000-0003-1174-7444,2947,2017-07-01,2022-06-30
0000-0003-1174-7444,2947,2011-08-01,2017-07-01
0000-0003-1174-7444,37707,2004-07-01,2007-06-24
0000-0003-1174-7444,8367,2008-09-01,2011-06-01
0000-0003-1174-7444,8786,2007-08-01,2008-08-01
0000-0003-1174-7444,d72a7d52,2022-07-01,
0000-0003-1174-7444,http://dx.doi.org/10.13039/501100001336,2002-01-01,2004-01-01
0000-0003-1174-7444,http://dx.doi.org/10.13039/501100001336,1998-01-01,2002-01-01
0000-0003-1181-5304,6614,2005-06-01,2011-08-30
0000-0003-1181-5304,6614,2011-10-01,2014-07-05
0000-0003-1181-5304,6884,2014-08-01,2016-06-30
0000-0003-1181-5304,a93a45fd,2016-08-01,
0000-0003-1184-2919,1142,2007-01-01,2009-01-01
0000-0003-1184-2919,1259,2014-01-01,2019-08-02
0000-0003-1184-2919,3078,2009-01-01,2014-01-01
0000-0003-1184-2919,610d2d22,2019-08-16,
0000-0003-1185-6624,http://dx.doi.org/10.13039/501100004191,2018-09-01,
0000-0003-1185-6624,http://dx.doi.org/10.13039/501100004191,2015-09-01,2017-08-31
0000-0003-1191-3553,1372,2009-08-25,2014-05-02
0000-0003-1191-3553,2167,2014-06-01,2015-11-20
0000-0003-1191-3553,34968,2006-03-01,2008-02-20
0000-0003-1191-3553,34973,1999-03-01,2006-02-25
0000-0003-1191-3553,34973,2017-03-01,
0000-0003-1191-3553,fce91f5a,2015-12-01,2017-01-08
0000-0003-1191-6009,16f5df92,1992-09-01,1993-08-30
0000-0003-1191-6009,16f5df92,1992-09-01,1993-08-30
0000-0003-1191-6009,16f5df92,1992-09-01,1993-08-30
0000-0003-1191-6009,16f5df92,1992-09-01,1993-08-30
0000-0003-1191-6009,2152,1993-09-01,1998-11-01
0000-0003-1191-6009,2152,1993-09-01,1998-11-01
0000-0003-1191-6009,2152,1993-09-01,1998-11-01
0000-0003-1191-6009,2152,1993-09-01,1998-11-01
0000-0003-1191-6009,4615,1989-09-01,1992-07-30
0000-0003-1191-6009,4615,1989-09-01,1992-07-30
0000-0003-1191-6009,4615,1989-09-01,1992-07-30
0000-0003-1191-6009,4615,1989-09-01,1992-07-30
0000-0003-1191-6009,4919,,
0000-0003-1191-6009,4919,,
0000-0003-1191-6009,4919,,
0000-0003-1191-6009,4919,,
0000-0003-1192-9942,2071,1993-01-01,1997-01-01
0000-0003-1192-9942,4d06b407,2019-09-01,2023-06-30
0000-0003-1192-9942,5894,1997-01-01,2003-01-01
0000-0003-1192-9942,6614,2011-01-01,2017-05-31
0000-0003-1192-9942,8b5fb849,2017-06-01,2019-08-31
0000-0003-1192-9942,https://ror.org/05x2bcf33,2023-07-01,
0000-0003-1198-3930,56180,2018-01-01,
0000-0003-1198-3930,56180,2018-01-01,
0000-0003-1202-9575,16383,2011-04-01,2023-10-31
0000-0003-1202-9575,16383,2010-05-01,2023-10-31
0000-0003-1202-9575,73071,,2016-03-08
0000-0003-1202-9575,73071,,2002-07-29
0000-0003-1202-9575,https://ror.org/05s4b1t72,2023-11-01,
0000-0003-1204-9664,3c6c5a06,,
0000-0003-1204-9664,3c6c5a06,,
0000-0003-1204-9664,3c6c5a06,,
0000-0003-1204-9664,3c6c5a06,,
0000-0003-1204-9664,3c6c5a06,,
0000-0003-1213-1246,grid.412142.0,2018-04-01,
0000-0003-1214-045X,http://dx.doi.org/10.13039/100016027,,2011-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/100016027,,2010-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/100016027,,2011-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/100016027,,2010-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/100016027,,2011-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/100016027,,2010-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/501100005736,,2003-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/501100005736,,2003-01-01
0000-0003-1214-045X,http://dx.doi.org/10.13039/501100005736,,2003-01-01
0000-0003-1214-045X,https://ror.org/03v76x132,,2018-01-01
0000-0003-1214-045X,https://ror.org/03v76x132,,2018-01-01
0000-0003-1214-045X,https://ror.org/03v76x132,,2018-01-01
0000-0003-1214-045X,https://ror.org/043pwc612,,2003-01-01
0000-0003-1214-045X,https://ror.org/043pwc612,,2001-01-01
0000-0003-1214-045X,https://ror.org/043pwc612,,2003-01-01
0000-0003-1214-045X,https://ror.org/043pwc612,,2001-01-01
0000-0003-1214-045X,https://ror.org/043pwc612,,2003-01-01
0000-0003-1214-045X,https://ror.org/043pwc612,,2001-01-01
0000-0003-1214-045X,https://ror.org/05cf8a891,2018-03-01,
0000-0003-1214-045X,https://ror.org/05cf8a891,2018-03-01,
0000-0003-1214-045X,https://ror.org/05cf8a891,2018-03-01,
0000-0003-1214-2316,grid.6292.f,2022-10-10,
0000-0003-1214-2316,grid.6292.f,2022-10-10,
0000-0003-1216-8890,7512ed81,1986-01-01,1988-01-01
0000-0003-1216-8890,7512ed81,2007-01-01,
0000-0003-1216-8890,7512ed81,1986-01-01,1988-01-01
0000-0003-1216-8890,7512ed81,2007-01-01,
0000-0003-1218-791X,213700,2005-09-15,2009-09-15
0000-0003-1218-791X,27106,2012-01-02,2019-01-02
0000-0003-1218-791X,27106,2011-08-01,2012-01-01
0000-0003-1218-791X,6396,2009-10-01,2010-11-27
0000-0003-1218-791X,6469,2019-02-01,2024-08-31
0000-0003-1218-791X,8097,2009-01-10,2009-06-15
0000-0003-1218-791X,https://ror.org/04ev03g22,2024-09-01,
0000-0003-1219-4191,364806,2020-03-01,2021-06-03
0000-0003-1219-4191,364806,2020-03-01,2021-06-03
0000-0003-1219-4191,65042176,2021-07-01,
0000-0003-1219-4191,65042176,2021-07-01,
0000-0003-1219-4191,http://dx.doi.org/10.13039/501100007107,2015-01-01,2020-01-01
0000-0003-1219-4191,http://dx.doi.org/10.13039/501100007107,2010-01-01,2015-01-01
0000-0003-1219-4191,http://dx.doi.org/10.13039/501100007107,2015-01-01,2020-01-01
0000-0003-1219-4191,http://dx.doi.org/10.13039/501100007107,2010-01-01,2015-01-01
0000-0003-1222-4928,28312,2005-04-01,2011-04-01
0000-0003-1222-4928,54263,1997-08-01,2000-12-31
0000-0003-1222-4928,65042176,2002-04-01,2005-04-01
0000-0003-1222-4928,98588,2011-04-01,
0000-0003-1222-8603,26742,2014-01-01,
0000-0003-1222-8603,26742,2011-01-01,2014-01-01
0000-0003-1222-8603,26742,2006-01-01,2011-01-01
0000-0003-1222-8603,26742,2014-01-01,
0000-0003-1222-8603,26742,2011-01-01,2014-01-01
0000-0003-1222-8603,26742,2006-01-01,2011-01-01
0000-0003-1222-8603,98519,2011-01-01,
0000-0003-1222-8603,98519,2011-01-01,
0000-0003-1223-1669,14903,,
0000-0003-1223-1669,14903,,
0000-0003-1223-1669,14903,,
0000-0003-1225-2742,0e57b2d5,2018-09-01,2021-12-31
0000-0003-1225-2742,246578,2022-01-01,
0000-0003-1225-2742,246578,2013-01-01,2018-01-01
0000-0003-1225-2742,246578,2008-02-01,2013-01-01
0000-0003-1225-2742,944c3883,2006-01-01,2009-01-21
0000-0003-1225-2742,96940,2004-01-01,2008-01-01
0000-0003-1225-2742,http://dx.doi.org/10.13039/100007179,2001-01-01,2004-01-01
0000-0003-1225-7666,47694,1995-10-01,1999-05-30
0000-0003-1225-7666,61461,1992-10-01,1995-06-30
0000-0003-1225-7666,6429,1999-09-01,2005-04-28
0000-0003-1225-7666,85400,2005-04-30,2019-05-31
0000-0003-1225-7666,http://dx.doi.org/10.13039/501100007937,2019-06-01,
0000-0003-1233-668X,1812,2000-01-01,2005-09-01
0000-0003-1233-668X,1812,2000-01-01,2005-09-01
0000-0003-1233-668X,1980,1992-09-01,1995-06-30
0000-0003-1233-668X,1980,1992-09-01,1995-06-30
0000-0003-1233-668X,2152,1995-09-01,1999-12-31
0000-0003-1233-668X,2152,1995-09-01,1999-12-31
0000-0003-1233-668X,4616,2011-03-01,
0000-0003-1233-668X,4616,2008-09-01,2011-02-28
0000-0003-1233-668X,4616,2005-09-01,2008-08-31
0000-0003-1233-668X,4616,2011-03-01,
0000-0003-1233-668X,4616,2008-09-01,2011-02-28
0000-0003-1233-668X,4616,2005-09-01,2008-08-31
0000-0003-1235-7296,28546,,
0000-0003-1235-7296,28546,,
0000-0003-1235-7296,29839,2019-06-03,2021-04-09
0000-0003-1235-7296,525840,2021-04-12,2023-04-11
0000-0003-1235-7296,552153,2018-06-01,2019-05-31
0000-0003-1236-0700,12478,2012-01-01,2016-01-01
0000-0003-1236-0700,6396,2019-01-01,
0000-0003-1236-0700,http://dx.doi.org/10.13039/100008582,2016-01-01,2018-01-01
0000-0003-1236-6424,154b2a88,2016-01-01,
0000-0003-1236-6424,28114,2015-01-01,2019-01-01
0000-0003-1236-6424,c6c861b6,2020-01-01,
0000-0003-1239-4871,127355,2021-07-01,
0000-0003-1239-4871,127355,2009-01-01,
0000-0003-1239-4871,127355,2014-07-01,2021-06-30
0000-0003-1239-4871,127355,2021-07-01,
0000-0003-1239-4871,127355,2009-01-01,
0000-0003-1239-4871,127355,2014-07-01,2021-06-30
0000-0003-1239-4871,eb7e86cc,,
0000-0003-1239-4871,eb7e86cc,,
0000-0003-1241-9792,37707,1970-01-01,1972-12-31
0000-0003-1241-9792,61803,1973-01-01,2011-11-30
0000-0003-1245-4459,2281,2016-02-29,2018-06-30
0000-0003-1245-4459,2495,2011-02-01,2014-10-31
0000-0003-1245-4459,4e1f5969,2018-11-01,
0000-0003-1245-4459,56389,2015-03-30,2015-12-31
0000-0003-1248-6936,16379,2021-05-17,2021-05-21
0000-0003-1248-6936,16379,2019-05-20,2019-05-24
0000-0003-1248-6936,16379,2018-05-21,2018-05-24
0000-0003-1248-6936,16379,2014-04-28,2014-05-13
0000-0003-1248-6936,16379,1999-05-24,1999-05-28
0000-0003-1248-6936,16379,1997-11-10,1997-11-14
0000-0003-1248-6936,16379,1991-05-06,1991-05-24
0000-0003-1248-6936,16379,1994-01-01,
0000-0003-1248-6936,16725,2021-11-08,2021-12-08
0000-0003-1248-6936,16725,2021-10-18,2021-11-18
0000-0003-1248-6936,16725,2021-09-27,2021-10-27
0000-0003-1248-6936,16725,2021-06-14,2021-07-14
0000-0003-1248-6936,16725,2021-05-03,2021-06-02
0000-0003-1248-6936,16725,2020-04-13,2020-05-10
0000-0003-1248-6936,16725,2020-01-13,2020-01-31
0000-0003-1248-6936,16725,2018-10-17,2018-10-31
0000-0003-1248-6936,16734,2019-02-21,2019-02-28
0000-0003-1248-6936,16772,2009-02-02,2009-02-06
0000-0003-1248-6936,541804,2007-11-24,2007-11-27
0000-0003-1248-6936,6426bd6a,2021-03-22,2021-05-09
0000-0003-1248-6936,7545f643,2019-07-04,2019-07-05
0000-0003-1248-6936,d287a957,2021-07-12,2021-07-23
0000-0003-1248-6936,http://dx.doi.org/10.13039/100019629,2022-05-09,2022-06-09
0000-0003-1248-6936,http://dx.doi.org/10.13039/501100003339,1989-08-15,1993-12-31
0000-0003-1248-6936,https://ror.org/02gfc7t72,2024-05-21,2024-05-23
0000-0003-1251-5274,https://ror.org/03f61zm76,2021-06-01,
0000-0003-1251-5274,https://ror.org/03f61zm76,1999-06-01,2021-05-31
0000-0003-1251-6357,0fb76529,2019-10-01,
0000-0003-1255-824X,3169,,
0000-0003-1255-824X,https://ror.org/01an3r305,2017-01-01,2018-01-01
0000-0003-1255-824X,https://ror.org/01an3r305,2017-01-01,2017-01-01
0000-0003-1255-824X,https://ror.org/01an3r305,2016-01-01,2017-01-01
0000-0003-1255-824X,https://ror.org/01k97gp34,1999-01-01,2008-01-01
0000-0003-1255-824X,https://ror.org/02c2kyt77,2023-12-01,
0000-0003-1255-824X,https://ror.org/03pnv4752,2013-01-01,2013-01-01
0000-0003-1255-824X,https://ror.org/03z77qz90,2020-01-01,2023-11-30
0000-0003-1255-824X,https://ror.org/03z77qz90,2018-01-01,2020-01-01
0000-0003-1255-824X,https://ror.org/04mz5ra38,2009-01-01,2014-01-01
0000-0003-1255-824X,https://ror.org/04tsk2644,2015-01-01,2017-01-01
0000-0003-1255-824X,https://ror.org/04tsk2644,2009-01-01,2014-01-01
0000-0003-1255-824X,https://ror.org/05x2bcf33,2020-01-01,
0000-0003-1255-824X,https://ror.org/05x2bcf33,2018-01-01,2020-01-01
0000-0003-1255-824X,https://ror.org/05x2bcf33,2017-01-01,2018-01-01
0000-0003-1260-4840,1948,1988-01-01,1992-01-01
0000-0003-1260-4840,1948,1988-01-01,1992-01-01
0000-0003-1260-4840,1948,1988-01-01,1992-01-01
0000-0003-1260-4840,28132,1985-01-01,1987-01-01
0000-0003-1260-4840,28132,1981-01-01,1985-01-01
0000-0003-1260-4840,28132,1985-01-01,1987-01-01
0000-0003-1260-4840,28132,1981-01-01,1985-01-01
0000-0003-1260-4840,28132,1985-01-01,1987-01-01
0000-0003-1260-4840,28132,1981-01-01,1985-01-01
0000-0003-1260-4840,28133,2002-01-01,
0000-0003-1260-4840,28133,1995-01-01,2002-01-01
0000-0003-1260-4840,28133,1993-01-01,1995-01-01
0000-0003-1260-4840,28133,2002-01-01,
0000-0003-1260-4840,28133,1995-01-01,2002-01-01
0000-0003-1260-4840,28133,1993-01-01,1995-01-01
0000-0003-1260-4840,28133,2002-01-01,
0000-0003-1260-4840,28133,1995-01-01,2002-01-01
0000-0003-1260-4840,28133,1993-01-01,1995-01-01
0000-0003-1266-0762,https://ror.org/00h52n341,2022-01-01,2023-01-01
0000-0003-1266-0762,https://ror.org/00z3td547,2010-09-01,2013-07-01
0000-0003-1266-0762,https://ror.org/012p63287,2014-09-30,2019-06-14
0000-0003-1266-0762,https://ror.org/012p63287,2019-11-01,2021-01-01
0000-0003-1266-0762,https://ror.org/01vy4gh70,2019-11-01,2022-05-31
0000-0003-1266-0762,https://ror.org/03a60m280,2023-01-01,
0000-0003-1266-0762,https://ror.org/049tv2d57,2013-01-01,2014-01-01
0000-0003-1266-0762,https://ror.org/04f49ff35,2011-01-01,2013-01-01
0000-0003-1266-0762,https://ror.org/05bhmhz54,2006-09-01,2010-07-01
0000-0003-1266-6988,3835,2002-01-01,2006-01-01
0000-0003-1266-6988,http://dx.doi.org/10.13039/501100000845,,
0000-0003-1281-4477,150232,,
0000-0003-1281-7387,2080,2002-01-01,
0000-0003-1281-7387,c9f06d74,1963-01-01,1968-01-01
0000-0003-1282-4288,grid.5801.c,2022-01-01,2026-12-31
0000-0003-1282-4288,http://dx.doi.org/10.13039/100018341,2016-04-01,2019-02-28
0000-0003-1282-4288,http://dx.doi.org/10.13039/501100006048,1999-04-01,2006-11-01
0000-0003-1282-4288,http://dx.doi.org/10.13039/501100006048,2009-06-01,2016-12-31
0000-0003-1282-4288,http://dx.doi.org/10.13039/501100006048,2007-11-01,2009-05-31
0000-0003-1282-4288,https://ror.org/04njjy449,2010-07-01,2014-03-24
0000-0003-1282-4288,https://ror.org/04njjy449,2008-01-01,2010-06-14
0000-0003-1282-4288,https://ror.org/05a28rw58,2020-08-01,
0000-0003-1282-4288,https://ror.org/05a28rw58,2019-03-01,2021-12-01
0000-0003-1283-358X,482b578b,2018-04-01,2022-03-31
0000-0003-1283-358X,482b578b,2017-04-01,2018-03-31
0000-0003-1283-358X,59568,,
0000-0003-1283-358X,7512ed81,2014-04-01,2017-03-23
0000-0003-1283-358X,http://dx.doi.org/10.13039/501100004721,2018-04-01,2019-03-31
0000-0003-1283-358X,https://ror.org/03dhz6n86,2021-04-01,
0000-0003-1283-358X,https://ror.org/057zh3y96,2019-04-01,
0000-0003-1292-3526,0ac77ad9,2015-08-14,2020-01-03
0000-0003-1292-3526,104649,2015-09-01,2018-06-30
0000-0003-1292-3526,f1def480,2020-03-30,
0000-0003-1292-3526,f1def480,2015-09-01,
0000-0003-1292-7885,12239,2018-11-21,2023-06-30
0000-0003-1292-7885,12239,2018-01-01,2019-05-15
0000-0003-1292-7885,12239,2017-01-01,2017-12-31
0000-0003-1292-7885,1371,2009-01-01,2015-01-01
0000-0003-1292-7885,1371,2009-01-01,2015-01-01
0000-0003-1292-7885,25798,2015-01-01,2017-01-01
0000-0003-1292-7885,25798,2017-08-01,
0000-0003-1292-7885,9503e414,2018-08-01,
0000-0003-1292-7885,https://ror.org/03yeq9x20,2021-10-09,
0000-0003-1294-1599,4352,1976-01-01,1978-01-01
0000-0003-1294-1599,4352,1972-01-01,1976-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1985-01-01,1988-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1972-09-01,1976-06-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,2017-07-01,
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1995-01-01,
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,2007-01-01,2017-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,2000-01-01,2007-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1989-01-01,1995-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1989-01-01,1995-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1981-01-01,1989-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1985-01-01,1987-01-01
0000-0003-1294-1599,http://dx.doi.org/10.13039/100007249,1978-01-01,1981-01-01
0000-0003-1298-2761,2167,2002-01-01,2008-01-01
0000-0003-1298-2761,2167,2002-01-01,2008-01-01
0000-0003-1298-2761,6469,1997-01-01,2001-01-01
0000-0003-1298-2761,6469,1997-01-01,2001-01-01
0000-0003-1298-2761,6740,2013-01-01,
0000-0003-1298-2761,6740,2013-01-01,
0000-0003-1298-3334,12349,1987-01-01,1991-01-01
0000-0003-1298-3334,172800,1991-01-01,1994-01-01
0000-0003-1298-3334,25944,1994-01-01,
0000-0003-1298-3334,http://dx.doi.org/10.13039/100000025,1994-01-01,1996-01-01
0000-0003-1299-6063,0463b475,2016-06-01,
0000-0003-1299-6063,2b49f590,2010-10-01,2015-11-01
0000-0003-1299-6848,12476,2012-01-01,2016-01-01
0000-0003-1299-6848,6614,2016-01-01,2021-04-01
0000-0003-1299-6848,a6533d2e,2021-09-01,
0000-0003-1302-2404,https://ror.org/03zx86w41,2023-01-01,
0000-0003-1302-2404,https://ror.org/03zx86w41,2023-01-01,
0000-0003-1302-2404,https://ror.org/03zx86w41,2023-01-01,
0000-0003-1302-2404,https://ror.org/03zx86w41,2023-01-01,
0000-0003-1304-8022,34976,2017-01-01,2020-01-01
0000-0003-1304-8022,42727,2015-01-01,2017-01-01
0000-0003-1304-8022,42730,2015-01-01,2020-01-01
0000-0003-1304-8022,98519,2012-01-01,2016-01-01
0000-0003-1304-8022,98519,2010-01-01,2012-01-01
0000-0003-1304-8022,grid.412512.1,2009-01-01,2012-01-01
0000-0003-1304-8022,grid.412512.1,2006-01-01,2009-01-01
0000-0003-1304-8022,grid.412512.1,2019-02-01,
0000-0003-1304-8022,https://ror.org/04cg6c004,2020-01-01,2022-01-01
0000-0003-1305-8028,aaa15325,1998-11-21,2003-03-27
0000-0003-1305-8028,aaa15325,2009-08-01,2013-02-05
0000-0003-1305-8028,aaa15325,2003-03-28,2006-07-31
0000-0003-1305-8028,aad25474,2006-08-01,2009-07-31
0000-0003-1305-8028,cf7cb376,1991-10-31,1993-09-30
0000-0003-1305-8028,grid.10388.32,1993-10-01,1998-11-20
0000-0003-1305-8028,grid.10388.32,1998-11-21,2003-03-27
0000-0003-1305-8028,grid.15090.3d,2013-02-06,
0000-0003-1311-1634,2dced2fe,2016-01-01,2019-01-01
